geoname_id,name,ascii_name,feature_class,feature_code,population,admin1_code,admin2_code,latitude,longitude
3099424,Gdynia,Gdynia,P,PPL,244969,82,2262,54.51889,18.53188
3100148,Drawno,Drawno,P,PPLA3,2423,87,3202,53.21986,15.75946
3100231,Dolsk,Dolsk,P,PPL,1527,86,3026,51.9818,17.06273
3100933,Człuchów,Czluchow,P,PPL,14759,82,2203,53.66722,17.35883
3100974,Czerwionka-Leszczyny,Czerwionka-Leszczyny,P,PPLA3,28740,83,2412,50.15007,18.67762
3101004,Czerniewice,Czerniewice,P,PPL,1027,73,0418,52.51157,19.08694
3101531,Chrząstowice,Chrzastowice,P,PPL,1200,79,1609,50.66622,18.07294
3101639,Chmielowice,Chmielowice,P,PPL,1500,79,1609,50.64957,17.86669
3101684,Chodów,Chodow,P,PPLA3,830,86,3009,52.24961,19.01218
3101976,Bystrzyca,Bystrzyca,P,PPL,2200,72,0215,50.96048,17.39702
3102058,Bulowice,Bulowice,P,PPL,4700,77,1213,49.8765,19.28873
3102378,Brzeziny Śląskie,Brzeziny Slaskie,P,PPLX,4901,83,2471,50.35439,18.98129
3102704,Bozkow,Bozkow,P,PPL,1600,72,0208,50.51315,16.57528
3102819,Borowno,Borowno,P,PPL,1364,83,2404,50.93247,19.2738
3103742,Będków,Bedkow,P,PPLA3,550,74,1016,51.58763,19.74956
3103780,Barwice,Barwice,P,PPLA3,3756,87,3215,53.7449,16.3553
7535568,Baranowo,Baranowo,P,PPL,1331,86,3021,52.43525,16.78631
7576421,Mirków,Mirkow,P,PPL,1200,72,0223,51.16105,17.17026
12047609,Rejon ulicy Klęczkowskiej,Rejon ulicy Kleczkowskiej,P,PPLX,6223,72,0264,51.1297,17.03376
12047613,Rejon alei Kromera,Rejon alei Kromera,P,PPLX,4421,72,0264,51.13375,17.07107
763291,Olecko,Olecko,P,PPLA3,15923,85,2813,54.03374,22.50704
763351,Okocim,Okocim,P,PPL,1900,77,1202,49.9489,20.6016
763442,Ochota,Ochota,P,PPL,93192,78,1465,52.22096,20.98526
763600,Nowogród,Nowogrod,P,PPL,2084,81,2007,53.22698,21.8821
764168,Nagłowice,Naglowice,P,PPLA3,950,84,2602,50.67835,20.10661
764194,Nadarzyn,Nadarzyn,P,PPLA3,9881,78,1421,52.09438,20.80776
765442,Maków,Makow,P,PPLA3,1600,74,1015,51.94696,20.05211
765681,Lutowiska,Lutowiska,P,PPLA3,750,80,1801,49.25318,22.69252
766795,Łapanów,Lapanow,P,PPLA3,1000,77,1201,49.86538,20.29149
766896,Łabunie,Labunie,P,PPLA3,1670,75,0620,50.65517,23.3662
767474,Krośnica,Krosnica,P,PPL,1400,77,1211,49.44787,20.33956
767673,Krasiczyn,Krasiczyn,P,PPLA3,440,80,1813,49.77644,22.65252
767940,Koszyce,Koszyce,P,PPL,1763,77,1216,49.97226,20.94166
768218,Końskie,Konskie,P,PPLA2,20756,84,2605,51.19166,20.40607
769514,Karniewo,Karniewo,P,PPLA3,968,78,1411,52.837,20.98886
770169,Jedlicze,Jedlicze,P,PPLA3,5629,80,1807,49.71749,21.64886
770316,Jasionów,Jasionow,P,PPL,1300,80,1802,49.65841,21.97678
770380,Jarosław,Jaroslaw,P,PPL,40134,80,1804,50.01623,22.67776
770602,Jakubowice Murowane,Jakubowice Murowane,P,PPLA3,259,75,0609,51.26992,22.63415
771374,Gromnik,Gromnik,P,PPLA3,3325,77,1216,49.83843,20.96123
772455,Gać,Gac,P,PPLA3,1550,80,1814,50.02693,22.35898
772561,Fałków,Falkow,P,PPLA3,1100,84,2605,51.13606,20.1061
772698,Dzierzążnia,Dzierzaznia,P,PPLA3,442,78,1420,52.62811,20.23364
774128,Cieszanów,Cieszanow,P,PPLA3,1935,80,1809,50.24564,23.13163
774186,Cielądz,Cieladz,P,PPLA3,1000,74,1013,51.71576,20.34428
774207,Ciechanowiec,Ciechanowiec,P,PPL,4946,81,2013,52.67828,22.49815
775086,Brzozów,Brzozow,P,PPLA2,7836,80,1802,49.69501,22.01926
775684,Boguty-Pianki,Boguty-Pianki,P,PPL,1690,78,1416,52.7168,22.41546
776454,Bałtów,Baltow,P,PPLA3,740,84,2607,51.01845,21.54385
776458,Baligród,Baligrod,P,PPLA3,1468,80,1821,49.3309,22.28566
3079897,Żychlin,Zychlin,P,PPLA3,9009,74,1002,52.24404,19.62613
3080156,Zielonki,Zielonki,P,PPL,2936,77,1206,50.12091,19.92156
3080263,Żerniki Wrocławskie,Zerniki Wroclawskie,P,PPL,1427,72,0223,51.03308,17.05662
3080494,Zbąszynek,Zbaszynek,P,PPLA3,5073,76,0808,52.24315,15.81654
3081653,Wojcieszów,Wojcieszow,P,PPLA3,3933,72,0226,50.95194,15.92185
3083185,Trzcianka,Trzcianka,P,PPLA3,16914,86,3002,53.04063,16.45629
3084051,Świerczów,Swierczow,P,PPLA3,492,79,1606,50.96016,17.7588
3084185,Sulmierzyce,Sulmierzyce,P,PPL,1400,74,1009,51.18456,19.19595
3084195,Sułkowice,Sulkowice,P,PPL,4835,77,1218,49.81932,19.35988
3084395,Strzelno,Strzelno,P,PPL,1063,82,2211,54.78564,18.32515
3085141,Sośnicowice,Sosnicowice,P,PPLA3,1691,83,2405,50.27214,18.52982
3085149,Sopotnia Wielka,Sopotnia Wielka,P,PPL,1667,83,2417,49.56853,19.28289
3085151,Sopot,Sopot,P,PPL,37089,82,2264,54.4418,18.56003
3085182,Szczerbice,Szczerbice,P,PPL,2142,83,2412,50.09416,18.44896
3085663,Skulsk,Skulsk,P,PPLA3,1400,86,3010,52.482,18.33112
3086541,Rychwał,Rychwal,P,PPLA3,2370,86,3010,52.07149,18.1651
3087144,Roczyny,Roczyny,P,PPL,3728,77,1218,49.8537,19.31568
3087339,Raszczyce,Raszczyce,P,PPL,1068,83,2412,50.1219,18.29962
3087573,Racławice Śląskie,Raclawice Slaskie,P,PPL,1600,79,1610,50.31204,17.77528
3088011,Przeciszów,Przeciszow,P,PPL,3996,77,1213,50.00647,19.37576
3088271,Cynków,Cynkow,P,PPL,1198,83,2409,50.56203,19.11956
3088931,Pisarzowice,Pisarzowice,P,PPL,4673,83,2402,49.88363,19.14565
3089591,Ożarów,Ozarow,P,PPL,1013,74,1017,51.14489,18.5111
3090066,Opatówek,Opatowek,P,PPL,3800,86,3007,51.73989,18.21653
3090067,Opatów,Opatow,P,PPL,1200,86,3008,51.21463,18.14615
3090558,Nowogard,Nowogard,P,PPLA3,16703,87,3204,53.67437,15.1163
3090590,Nowe Warpno,Nowe Warpno,P,PPLA3,1200,87,3211,53.72256,14.28961
3090613,Nowe Miasto Lubawskie,Nowe Miasto Lubawskie,P,PPL,10997,85,2812,53.42079,19.59515
3090673,Nowa Wieś Wielka,Nowa Wies Wielka,P,PPL,2207,73,0403,52.97159,18.09036
3091232,Mysłowice,Myslowice,P,PPL,74586,83,2470,50.20745,19.16668
3091323,Mstów,Mstow,P,PPL,1704,83,2404,50.82969,19.28547
3091817,Mikstat,Mikstat,P,PPLA3,1832,86,3018,51.53236,17.97378
3091961,Międzyzdroje,Miedzyzdroje,P,PPLA3,5502,87,3207,53.92921,14.45097
3091983,Międzychód,Miedzychod,P,PPLA2,10994,86,3014,52.59882,15.89696
3092024,Miechów Charsznica,Miechow Charsznica,P,PPL,1942,77,1208,50.39599,19.95031
3092082,Miasteczko Śląskie,Miasteczko Slaskie,P,PPLX,7327,83,2413,50.50262,18.93949
3092199,Maszewo,Maszewo,P,PPLA3,460,76,0802,52.06896,14.90553
3092280,Marianowo,Marianowo,P,PPLA3,910,87,3214,53.38287,15.26645
3092757,Ludwikowice Kłodzkie,Ludwikowice Klodzkie,P,PPL,2540,72,0208,50.62464,16.46052
3092988,Lubichowo,Lubichowo,P,PPL,2276,82,2213,53.85136,18.39901
3093081,Łosiów,Losiow,P,PPL,1600,79,1601,50.79096,17.56594
3093133,Łódź,Lodz,P,PPLA,768755,74,1061,51.77058,19.47395
3093906,Łasin,Lasin,P,PPLA3,3285,73,0406,53.51794,19.08832
3093969,Łąka Prudnicka,Laka Prudnicka,P,PPL,1270,79,1610,50.31061,17.52809
3094170,Kutno,Kutno,P,PPLA2,48323,74,1002,52.23064,19.36409
3095396,Komorniki,Komorniki,P,PPLA3,5144,86,3021,52.3387,16.81063
3095421,Kolonowskie,Kolonowskie,P,PPLA3,3382,79,1611,50.65338,18.38493
3095964,Kobiernice,Kobiernice,P,PPL,3455,83,2402,49.85497,19.21646
3096765,Kamień Pomorski,Kamien Pomorski,P,PPLA2,9036,87,3207,53.96849,14.77262
3097272,Jejkowice,Jejkowice,P,PPLA3,3753,83,2412,50.10814,18.46767
3098854,Gorenice,Gorenice,P,PPL,1350,77,1212,50.208,19.62038
3099180,Głowno,Glowno,P,PPLA3,15103,74,1020,51.96463,19.71565
3099529,Gałków Mały,Galkow Maly,P,PPL,1455,74,1006,51.72554,19.71359
753611,Zawichost,Zawichost,P,PPLA3,1853,84,2609,50.80743,21.85408
753702,Zatory,Zatory,P,PPLA3,970,78,1424,52.59929,21.18258
753866,Zamość,Zamosc,P,PPLA2,66034,75,0664,50.72314,23.25196
755889,Wieliczka,Wieliczka,P,PPLA2,18677,77,1219,49.98738,20.06473
756004,Wesoła,Wesola,P,PPL,20000,78,1465,52.25451,21.22407
756010,Wesoła,Wesola,P,PPL,2048,80,1802,49.79977,22.10029
756091,Wąwolnica,Wawolnica,P,PPLA3,1041,75,0614,51.29467,22.14681
756320,Ursus,Ursus,P,PPL,47285,78,1465,52.19517,20.88419
757512,Szaflary,Szaflary,P,PPL,2200,77,1211,49.42655,20.02713
757848,Suchożebry,Suchozebry,P,PPLA3,586,78,1426,52.25948,22.25289
758242,Stawiguda,Stawiguda,P,PPL,1464,85,2814,53.6572,20.40041
758857,Słupia,Slupia,P,PPLA3,290,84,2605,51.0137,20.1406
759022,Skrzydlna,Skrzydlna,P,PPL,1100,77,1207,49.75343,20.18618
759234,Sietesz,Sietesz,P,PPL,1800,80,1814,49.98622,22.34671
759503,Sejny,Sejny,P,PPLA3,5872,81,2009,54.10802,23.34698
759678,Sadowne,Sadowne,P,PPLA3,1200,78,1433,52.64124,21.84563
759778,Rzeczyca,Rzeczyca,P,PPL,1500,75,0601,51.96225,22.74942
760853,Rachanie,Rachanie,P,PPLA3,990,75,0618,50.53842,23.54688
761131,Przeworsk,Przeworsk,P,PPLA2,15805,80,1814,50.05912,22.49408
3100518,Dębowa Łąka,Debowa Laka,P,PPLA3,750,73,0417,53.25541,19.09595
3101117,Czarny Bór,Czarny Bor,P,PPLA3,4769,72,0221,50.77083,16.1305
3101367,Cieplice Śląskie Zdrój,Cieplice Slaskie Zdroj,P,PPL,15000,72,0261,50.86545,15.68367
3101947,Bytom Odrzański,Bytom Odrzanski,P,PPLA3,4408,76,0804,51.73062,15.82362
3103785,Baruchowo,Baruchowo,P,PPLA3,434,73,0418,52.49412,19.26496
7534583,Koszyce Wielkie,Koszyce Wielkie,P,PPL,2581,77,1216,49.98076,20.94552
7535493,Lubicz Górny,Lubicz Gorny,P,PPL,3520,73,0415,53.02686,18.771
12047614,Strachocin-Wojnów,Strachocin-Wojnow,P,PPLX,4861,72,0264,51.10486,17.15073
12047644,Rejon placu Świętego Macieja,Rejon placu Swietego Macieja,P,PPLX,44090,72,0264,51.12056,17.03761
753943,Zaleszany,Zaleszany,P,PPLA3,1000,80,1818,50.64799,21.89069
754029,Zakrzew,Zakrzew,P,PPLA3,339,78,1425,51.44095,21.00105
754897,Wólka Pełkińska,Wolka Pelkinska,P,PPL,1500,80,1804,50.09553,22.62342
755276,Wola Jachowa,Wola Jachowa,P,PPL,1300,84,2604,50.84524,20.85814
755427,Wojciechów,Wojciechow,P,PPLA3,920,75,0609,51.23543,22.24551
755475,Włochy,Wlochy,P,PPL,36276,78,1465,52.17941,20.94612
756634,Tuchów,Tuchow,P,PPLA3,6680,77,1216,49.89485,21.05407
756736,Trzciana,Trzciana,P,PPL,1462,77,1201,49.84485,20.37415
757758,Supraśl,Suprasl,P,PPLA3,4526,81,2002,53.20526,23.33934
758704,Sobków,Sobkow,P,PPLA3,870,84,2602,50.69999,20.45062
759680,Sadowie,Sadowie,P,PPLA3,600,84,2606,50.85261,21.36884
759802,Rząśnik,Rzasnik,P,PPL,1600,78,1435,52.71332,21.36772
760055,Rudnik nad Sanem,Rudnik nad Sanem,P,PPLA3,6770,80,1812,50.44152,22.24856
760343,Ropczyce,Ropczyce,P,PPLA2,15279,80,1815,50.05229,21.60891
760445,Rogów,Rogow,P,PPL,1300,84,2605,51.20414,20.43483
761561,Pomiechówek,Pomiechowek,P,PPLA3,936,78,1414,52.47138,20.72923
763263,Olesno,Olesno,P,PPLA3,1708,77,1204,50.20152,20.92578
764125,Narew,Narew,P,PPL,1400,81,2005,52.91418,23.51984
764226,Mysiadło,Mysiadlo,P,PPL,3000,78,1418,52.10216,21.01856
764664,Mirów,Mirow,P,PPLA3,0,78,1430,51.1972,21.0329
764966,Michałów,Michalow,P,PPL,1224,75,0620,50.73727,23.02297
765600,Maciejowice,Maciejowice,P,PPLA3,2000,78,1403,51.69222,21.55342
765984,Łopuszka Wielka,Lopuszka Wielka,P,PPL,1621,80,1814,49.93454,22.39305
767150,Księżomierz,Ksiezomierz,P,PPL,1153,75,0607,50.90855,21.98965
767310,Krzeczowice,Krzeczowice,P,PPL,1023,80,1814,49.9892,22.46378
767311,Krzeczów,Krzeczow,P,PPL,1454,77,1201,49.98876,20.48779
767608,Krasnosielc,Krasnosielc,P,PPLA3,1300,78,1411,53.03378,21.15735
768905,Kobyłka,Kobylka,P,PPLA3,17659,78,1434,52.33953,21.19589
769046,Kłoczew,Kloczew,P,PPLA3,886,75,0616,51.72134,21.96493
769600,Kampinos,Kampinos,P,PPLA3,723,78,1432,52.26837,20.46307
769640,Kamionka,Kamionka,P,PPLA3,1800,75,0608,51.47165,22.46275
770005,Józefów,Jozefow,P,PPLA3,2418,75,0602,50.48119,23.05404
770473,Janów,Janow,P,PPLA3,0,81,2011,53.46747,23.23052
771566,Grabownica Starzeńska,Grabownica Starzenska,P,PPL,3000,80,1802,49.65896,22.07754
772220,Gierzwałd,Gierzwald,P,PPLA3,638,85,2815,53.54128,20.08867
772857,Dukla,Dukla,P,PPLA3,2126,80,1807,49.55554,21.68317
772873,Duczki,Duczki,P,PPL,2500,78,1434,52.36271,21.29047
773078,Dołhobyczów,Dolhobyczow,P,PPL,1491,75,0604,50.58591,24.03594
773250,Długie,Dlugie,P,PPL,2600,80,1817,49.57866,22.04338
773357,Dęblin,Deblin,P,PPLA3,17775,75,0616,51.55912,21.84829
774304,Chrzanów,Chrzanow,P,PPLA3,3506,75,0605,50.77256,22.60351
775318,Brody,Brody,P,PPLA3,1737,84,2611,51.02466,21.22147
3080102,Złocieniec,Zlocieniec,P,PPLA3,13337,87,3203,53.53286,16.01132
3080369,Zebrzydowice,Zebrzydowice,P,PPL,5046,83,2403,49.87793,18.61127
3080757,Zalewo,Zalewo,P,PPLA3,2112,85,2807,53.84534,19.60519
3081384,Wróblew,Wroblew,P,PPLA3,340,74,1014,51.61215,18.61487
3082110,Wierzchowo,Wierzchowo,P,PPL,1541,87,3203,53.46013,16.09961
3082500,Węgliniec,Wegliniec,P,PPLA3,2992,72,0225,51.28753,15.22894
3083201,Truskolasy,Truskolasy,P,PPL,2044,83,2406,50.86692,18.82705
3083440,Tarnowskie Góry,Tarnowskie Gory,P,PPLA2,60938,83,2413,50.44548,18.86147
3084213,Borne Sulinowo,Borne Sulinowo,P,PPLA3,4349,87,3215,53.57661,16.53395
3084259,Suchy Dąb,Suchy Dab,P,PPLA3,832,82,2204,54.20809,18.76731
3085479,Słupia pod Kępnem,Slupia pod Kepnem,P,PPL,1436,86,3008,51.23924,18.04255
3085709,Skrwilno,Skrwilno,P,PPLA3,1624,73,0412,53.01607,19.62364
3086054,Siedlisko,Siedlisko,P,PPLA3,1800,76,0804,51.76864,15.81396
3086110,Sidzina,Sidzina,P,PPLX,2000,77,1261,49.98732,19.87495
3086399,Rzgów Pierwszy,Rzgow Pierwszy,P,PPLA3,627,86,3010,52.15134,18.04976
3086544,Rychtal,Rychtal,P,PPLA3,1300,86,3008,51.14533,17.85132
3086759,Rudnik,Rudnik,P,PPLA3,916,83,2411,50.12729,18.18598
3087195,Resko,Resko,P,PPL,4354,87,3218,53.77307,15.40607
3087316,Ratowice,Ratowice,P,PPL,1100,72,0223,51.03308,17.27205
3087440,Radzanowo,Radzanowo,P,PPLA3,1186,78,1419,52.57306,19.89109
3087485,Radostowice,Radostowice,P,PPL,1559,83,2410,50.00311,18.88103
3088972,Piotrków Trybunalski,Piotrkow Trybunalski,P,PPLA2,80128,74,1062,51.40547,19.70321
3089372,Pątnów,Patnow,P,PPL,1400,74,1017,51.14403,18.61659
3089832,Ośno Lubuskie,Osno Lubuskie,P,PPLA3,3730,76,0805,52.4536,14.87549
3089892,Osiek Mały,Osiek Maly,P,PPLA3,630,86,3009,52.2763,18.60234
3090552,Nowogródek Pomorski,Nowogrodek Pomorski,P,PPLA3,450,87,3210,52.91149,15.02947
3090768,Nowa Ruda,Nowa Ruda,P,PPL,24753,72,0208,50.58008,16.50164
3091763,Miłomłyn,Milomlyn,P,PPLA3,2336,85,2815,53.76449,19.838
3093282,Lipnica Wielka,Lipnica Wielka,P,PPLA3,4100,77,1211,49.47404,19.63883
3093478,Łęczyce,Leczyce,P,PPL,1524,82,2215,54.59405,17.85931
3093500,Lewin Kłodzki,Lewin Klodzki,P,PPL,1200,72,0208,50.40559,16.29101
3093791,Łaziska,Laziska,P,PPL,1689,83,2415,49.9357,18.44707
3094164,Kuźnia Raciborska,Kuznia Raciborska,P,PPLA3,5472,83,2411,50.20058,18.31146
3094189,Kurzętnik,Kurzetnik,P,PPL,3065,85,2812,53.39858,19.57858
3094457,Krzymów,Krzymow,P,PPLA3,0,86,3010,52.1896,18.4311
3094639,Krośnice,Krosnice,P,PPL,1800,72,0213,51.47641,17.35917
3095110,Koszęcin,Koszecin,P,PPL,4471,83,2407,50.63411,18.8413
3096106,Klikuszowa,Klikuszowa,P,PPL,1470,77,1211,49.5193,19.9849
3096200,Kiszkowo,Kiszkowo,P,PPLA3,1893,86,3003,52.58871,17.2663
3096240,Kietrz,Kietrz,P,PPLA3,6306,79,1602,50.08042,18.00432
3097869,Inwałd,Inwald,P,PPL,3254,77,1218,49.86355,19.39276
3097886,Imielin,Imielin,P,PPLA3,8057,83,2414,50.14534,19.18599
3098686,Gościcino,Goscicino,P,PPL,5278,82,2215,54.60459,18.15491
3099048,Gogolin,Gogolin,P,PPLA3,6077,79,1605,50.49222,18.01994
3099174,Głubczyce,Glubczyce,P,PPLA2,13697,79,1602,50.20086,17.82858
3099993,Duszniki,Duszniki,P,PPLA3,2100,86,3024,52.44691,16.40602
756485,Tyczyn,Tyczyn,P,PPLA3,3393,80,1816,49.96384,22.03398
757182,Szydłów,Szydlow,P,PPLA3,1097,84,2612,50.59114,21.0068
757774,Sułów,Sulow,P,PPLA3,460,75,0620,50.77099,22.95593
758103,Strachówka,Strachowka,P,PPLA3,390,78,1434,52.42692,21.635
758276,Stary Zamość,Stary Zamosc,P,PPLA3,637,75,0620,50.82004,23.17154
758415,Stanisławów Pierwszy,Stanislawow Pierwszy,P,PPL,1176,78,1408,52.37485,21.05184
758646,Sokolniki,Sokolniki,P,PPL,1965,80,1820,50.63803,21.80649
760909,Purda,Purda,P,PPL,1140,85,2814,53.70844,20.70683
760951,Puchaczów,Puchaczow,P,PPLA3,817,75,0610,51.3105,22.9737
762619,Parysów,Parysow,P,PPLA3,1100,78,1403,51.97584,21.68006
762684,Pantalowice,Pantalowice,P,PPL,1242,80,1814,49.9521,22.43563
762851,Ostrów Lubelski,Ostrow Lubelski,P,PPLA3,2206,75,0608,51.49416,22.85287
763069,Orły,Orly,P,PPLA3,1000,80,1813,49.87107,22.80298
763451,Obsza,Obsza,P,PPLA3,861,75,0602,50.3152,22.95688
764606,Młodzieszyn,Mlodzieszyn,P,PPL,1287,78,1428,52.29945,20.20017
764862,Międzyrzec Podlaski,Miedzyrzec Podlaski,P,PPLA3,17158,75,0601,51.9864,22.78248
764947,Michałowice,Michalowice,P,PPLA3,2699,78,1421,52.17435,20.88089
766642,Łaziska,Laziska,P,PPLA3,519,75,0612,51.14226,21.87919
767020,Kunów,Kunow,P,PPLA3,3078,84,2607,50.96156,21.28058
768136,Korczyna,Korczyna,P,PPLA3,6100,80,1807,49.71555,21.80941
769250,Kielce,Kielce,P,PPLA,208598,84,2661,50.87033,20.62752
769591,Kańczuga,Kanczuga,P,PPLA3,3186,80,1814,49.98346,22.41168
770762,Iwkowa,Iwkowa,P,PPLA3,2699,77,1202,49.81716,20.59018
772366,Garbów,Garbow,P,PPLA3,2060,75,0609,51.35517,22.32937
772528,Filipów,Filipow,P,PPL,2234,81,2012,54.18037,22.62076
772748,Działdowo,Dzialdowo,P,PPLA3,21127,85,2803,53.23958,20.17004
775976,Bieniewice,Bieniewice,P,PPL,1129,78,1432,52.18268,20.56306
776092,Białowieża,Bialowieza,P,PPLA3,2670,81,2005,52.7,23.86667
776403,Baranów Sandomierski,Baranow Sandomierski,P,PPLA3,1426,80,1820,50.49912,21.54204
3080004,Żory,Zory,P,PPLA2,63174,83,2479,50.04523,18.70062
3080302,Żelistrzewo,Zelistrzewo,P,PPL,2340,82,2211,54.6777,18.41738
3080590,Zator,Zator,P,PPLA3,4779,77,1213,49.99604,19.43799
3080705,Zaniemyśl,Zaniemysl,P,PPLA3,2200,86,3025,52.15561,17.16228
3081419,Wolsztyn,Wolsztyn,P,PPLA2,13689,86,3029,52.11552,16.11712
3081471,Wolin,Wolin,P,PPLA3,12438,87,3207,53.84214,14.61465
3082044,Wijewo,Wijewo,P,PPLA3,1200,86,3013,51.91627,16.18552
3082101,Wierzchucino,Wierzchucino,P,PPL,1536,82,2211,54.78797,18.00307
3082933,Tworków,Tworkow,P,PPL,2800,83,2411,50.00559,18.23576
3082940,Twardawa,Twardawa,P,PPL,1029,79,1610,50.34349,17.99097
3083103,Trzebnica,Trzebnica,P,PPL,12212,72,0220,51.31076,17.06331
3083426,Tczew,Tczew,P,PPLA2,60133,82,2214,54.09242,18.77787
3083826,Szczecinek,Szczecinek,P,PPLA3,38496,87,3215,53.70791,16.69937
3084237,Sulęcin,Sulecin,P,PPLA2,10090,77,,52.44429,15.11676
3085056,Śrem,Srem,P,PPLA2,30404,86,3026,52.08868,17.01508
3085130,Sosnowice,Sosnowice,P,PPL,1087,77,1218,49.93995,19.71514
3085622,Sławięcice,Slawiecice,P,PPLX,2770,79,1603,50.37207,18.32176
3085761,Skorogoszcz,Skorogoszcz,P,PPL,1200,79,1601,50.75916,17.68198
3085781,Skoki,Skoki,P,PPLA3,3972,86,3028,52.67222,17.16107
3085867,Skała,Skala,P,PPLA3,3635,77,1206,50.23052,19.85363
3086253,Sarnów,Sarnow,P,PPL,1791,83,2401,50.3738,19.15061
3086379,Sączów,Saczow,P,PPL,1406,83,2401,50.4352,19.03038
3086536,Ryczów,Ryczow,P,PPL,2605,77,1218,49.98103,19.55017
3086861,Rozprza,Rozprza,P,PPLA3,1646,74,1010,51.30266,19.6457
3087097,Rogowo,Rogowo,P,PPLA3,2127,73,0419,52.72449,17.65117
3087576,Racławice,Raclawice,P,PPL,1540,77,1206,50.19344,19.67686
3087708,Pszczółki,Pszczolki,P,PPL,4053,82,2204,54.17304,18.69787
3088290,Porąbka,Porabka,P,PPLA3,3852,83,2402,49.81716,19.21835
3089019,Pilchowice,Pilchowice,P,PPL,2919,83,2405,50.21668,18.56132
3089093,Pierściec,Piersciec,P,PPL,2111,83,2403,49.83339,18.81409
3089310,Pcim,Pcim,P,PPLA3,4900,77,1209,49.75166,19.97108
3089375,Paszowice,Paszowice,P,PPL,1429,72,0205,51.01078,16.15273
3089541,Pakosławice,Pakoslawice,P,PPLA3,500,79,1607,50.54474,17.36578
3089882,Osielec,Osielec,P,PPL,3000,77,1215,49.68079,19.78243
3090127,Olszanka,Olszanka,P,PPLA3,447,79,1601,50.79514,17.4789
3090528,Nowy Duninów,Nowy Duninow,P,PPLA3,873,78,1419,52.58271,19.47996
3091095,Nędza,Nedza,P,PPLA3,3344,83,2411,50.16112,18.31103
3092000,Miedzichowo,Miedzichowo,P,PPLA3,471,86,3015,52.37581,15.95876
3092657,Lutomiersk,Lutomiersk,P,PPLA3,1500,74,1008,51.75376,19.21097
3092806,Lubsza,Lubsza,P,PPLA3,1375,79,1601,50.91591,17.52173
3093458,Libertów,Libertow,P,PPL,1952,77,1206,49.97242,19.89461
3093628,Leńcze,Lencze,P,PPL,1408,77,1218,49.89895,19.73539
3093911,Lasek,Lasek,P,PPL,1086,77,1211,49.50883,19.98078
3094802,Kraków,Krakow,P,PPLA,755050,77,1261,50.06143,19.93658
3096437,Kawęczyn,Kaweczyn,P,PPLA3,417,86,3027,51.90923,18.53102
3096847,Kamesznica,Kamesznica,P,PPL,2806,83,2417,49.56469,19.0212
3097896,Iłowa,Ilowa,P,PPL,3892,76,0810,51.5006,15.1998
3098033,Hażlach,Hazlach,P,PPL,2175,83,2403,49.80714,18.65178
3098938,Gołkowice,Golkowice,P,PPL,3582,83,2415,49.91418,18.51419
3100171,Dopiewo,Dopiewo,P,PPLA3,2848,86,3021,52.35726,16.67562
3100403,Dmosin,Dmosin,P,PPLA3,1500,74,1021,51.92437,19.75934
3100694,Dalachów,Dalachow,P,PPL,1295,79,1608,51.07732,18.5784
3101294,Cisek,Cisek,P,PPLA3,1485,79,1603,50.28232,18.19988
3101587,Chrościna,Chroscina,P,PPL,1585,79,1609,50.66578,17.81759
3102598,Brójce,Brojce,P,PPL,1050,76,0803,52.31745,15.67414
3102969,Bolków,Bolkow,P,PPLA3,5304,72,0205,50.92203,16.10111
6640020,Grzybowo,Grzybowo,P,PPL,1347,87,3208,54.15892,15.48557
7535732,Czarna Dąbrówka,Czarna Dabrowka,P,PPLA3,1112,82,2201,54.35631,17.56456
12047629,Grabiszynek,Grabiszynek,P,PPLX,11145,72,0264,51.08703,16.98629
12047640,Zgorzelisko,Zgorzelisko,P,PPLX,11967,72,0264,51.13833,17.13365
12047660,Księże Małe-Księże Wielkie,Ksieze Male-Ksieze Wielkie,P,PPLX,5541,72,0264,51.07293,17.08881
3100637,Darłowo,Darlowo,P,PPL,14398,87,3213,54.42095,16.4107
3101006,Czerniejewo,Czerniejewo,P,PPLA3,2612,86,3003,52.4264,17.48925
3101879,Cerkwica,Cerkwica,P,PPL,1261,87,3205,54.00777,15.10903
3102597,Brojce,Brojce,P,PPLA3,1248,87,3205,53.95705,15.35975
3102652,Brenna,Brenna,P,PPLA3,5859,83,2403,49.72576,18.90249
3102992,Bolesław,Boleslaw,P,PPLA3,2500,77,1212,50.29729,19.48073
3103004,Bojszowy,Bojszowy,P,PPLA3,3219,83,2414,50.0578,19.10145
3103015,Bojano,Bojano,P,PPL,2100,82,2215,54.47123,18.38408
3103644,Biała,Biala,P,PPLA3,2605,79,1610,50.38587,17.66035
3104116,Andrespol,Andrespol,P,PPLA3,3773,74,1006,51.72783,19.64175
7535721,Broniszewice,Broniszewice,P,PPL,1102,86,3020,51.96696,17.81648
7535972,Wilczyce,Wilczyce,P,PPL,2000,72,0223,51.12944,17.15472
12047611,Widawa-Lipa Piotrowska-Polanowice,Widawa-Lipa Piotrowska-Polanowice,P,PPLX,3982,72,0264,51.17093,17.02164
754451,Wyszogród,Wyszogrod,P,PPLA3,2779,78,1419,52.38988,20.19081
755327,Wola Batorska,Wola Batorska,P,PPL,2520,77,1219,50.05262,20.26617
755551,Wisznice,Wisznice,P,PPL,1559,75,0601,51.78924,23.20836
756258,Wąchock,Wachock,P,PPLA3,2747,84,2611,51.07391,21.01243
